PROP_CNPJ,PROP_ALVO_CASCO,CALC_PROB_SINISTRO,CALC_DECIL_SCORE,CALC_DECISAO_FINAL,RGR_REGRA_DISPARADA_ID,CALC_REASON_CODE,CALC_JUSTIFICATIVA_NEGOCIO,CALC_AGRAVAMENTO_PREMIO_PCT,CALC_EXIGE_RASTREADOR_GPS,VI_TICKET_MEDIO_PREMIO,CALC_PREMIO_FINAL_FATURADO,CALC_RECEITA_ADICIONAL,CALC_PERDA_EVITADA,PROP_SECAO_CNAE,PROP_PORTE_FATURAMENTO,PROP_CONCENTRACAO_AREA_RISCO,PROP_QTD_PROCESSOS_REQUERIDO,PROP_RISCO_LIDERANCA
CNPJ_000349,1.0,0.2459,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,,ALTA,0.0,0.0
CNPJ_000350,1.0,0.1254,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,F,,MEDIA,0.0,0.0
CNPJ_000351,1.0,0.1907,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,,ALTISSIMA,0.0,0.0
CNPJ_000352,1.0,0.11,4,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,45000.0,G,J,BAIXISSIMA,212.0,0.0
CNPJ_000353,1.0,0.1258,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,E,ALTA,0.0,0.0
CNPJ_000354,1.0,0.1617,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,A,C,BAIXISSIMA,5.0,1.0
CNPJ_000355,1.0,0.1956,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,H,BAIXISSIMA,13.0,0.0
CNPJ_000356,1.0,0.1735,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,C,BAIXISSIMA,0.0,0.0
CNPJ_000357,1.0,0.1178,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,BAIXISSIMA,0.0,0.0
CNPJ_000358,1.0,0.1203,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,G,BAIXISSIMA,4.0,0.0
CNPJ_000359,1.0,0.4596,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,E,BAIXISSIMA,0.0,0.0
CNPJ_000360,1.0,0.1334,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,E,ALTA,1.0,0.0
CNPJ_000361,1.0,0.1256,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,C,ALTISSIMA,0.0,0.0
CNPJ_000362,1.0,0.1923,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,A,B,,0.0,0.0
CNPJ_000363,1.0,0.1706,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,N,J,ALTISSIMA,1.0,0.0
CNPJ_000364,1.0,0.1356,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,B,BAIXISSIMA,0.0,0.0
CNPJ_000365,1.0,0.0928,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,ALTA,0.0,0.0
CNPJ_000366,1.0,0.1203,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,G,BAIXISSIMA,3.0,1.0
CNPJ_000367,1.0,0.2319,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,Q,I,ALTISSIMA,58.0,0.0
CNPJ_000368,1.0,0.109,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,G,ALTA,5.0,0.0
CNPJ_000369,1.0,0.1077,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,,ALTISSIMA,0.0,0.0
CNPJ_000370,1.0,0.258,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,H,A,ALTA,1.0,0.0
CNPJ_000371,1.0,0.1221,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,H,ALTA,0.0,0.0
CNPJ_000372,1.0,0.1297,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,F,E,BAIXISSIMA,0.0,0.0
CNPJ_000373,1.0,0.1273,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,H,ALTA,1.0,0.0
CNPJ_000374,1.0,0.1415,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,G,F,BAIXISSIMA,0.0,0.0
CNPJ_000375,1.0,0.3271,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,G,G,ALTISSIMA,0.0,0.0
CNPJ_000376,1.0,0.1633,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,H,,BAIXISSIMA,0.0,0.0
CNPJ_000377,1.0,0.1321,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,N,,BAIXISSIMA,0.0,0.0
CNPJ_000378,1.0,0.1191,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,F,E,ALTISSIMA,4.0,0.0
CNPJ_000379,1.0,0.1751,1,ACEITO_COM_CONDICAO,RGR_R01_DECIL1_RESGATE_COM_RASTREADOR,RECUPERACAO_COMERCIAL_D1,"Aceite Condicional Decil 1: Perfil de score alto risco, porem mitigado por baixo passivo judicial e geografia favoravel.",15.0,True,10000.0,11500.0,1500.0,0.0,H,A,BAIXISSIMA,0.0,0.0
CNPJ_000380,1.0,0.1352,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,I,ALTA,1.0,0.0
CNPJ_000381,1.0,0.1439,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,45000.0,S,EMPRESA_ISENTA,BAIXISSIMA,28.0,0.0
CNPJ_000382,0.0,0.0904,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,A,ALTISSIMA,0.0,0.0
CNPJ_000383,0.0,0.0659,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,F,ALTA,2.0,0.0
CNPJ_000384,0.0,0.0844,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,ALTA,0.0,0.0
CNPJ_000385,0.0,0.0826,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,A,BAIXISSIMA,0.0,0.0
CNPJ_000386,0.0,0.0984,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,J,ALTA,7.0,1.0
CNPJ_000387,0.0,0.1131,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,I,B,BAIXISSIMA,0.0,0.0
CNPJ_000388,0.0,0.092,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,D,ALTISSIMA,3.0,0.0
CNPJ_000389,0.0,0.0861,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,D,ALTA,14.0,0.0
CNPJ_000390,0.0,0.1419,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,0.0,F,G,ALTA,0.0,0.0
CNPJ_000391,0.0,0.1001,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,,BAIXISSIMA,0.0,0.0
CNPJ_000392,0.0,0.0777,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,J,ALTISSIMA,12.0,0.0
CNPJ_000393,0.0,0.0932,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,G,ALTA,0.0,0.0
CNPJ_000394,0.0,0.0859,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,J,ALTA,20.0,0.0
CNPJ_000395,0.0,0.085,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,ALTA,29.0,0.0
CNPJ_000396,0.0,0.0973,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,M,G,ALTISSIMA,1.0,0.0
CNPJ_000397,0.0,0.1025,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,D,ALTA,1.0,0.0
CNPJ_000398,0.0,0.1068,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,G,ALTA,11.0,0.0
CNPJ_000399,0.0,0.1073,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,A,BAIXISSIMA,0.0,0.0
CNPJ_000400,0.0,0.0949,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,F,MEDIA,10.0,0.0
CNPJ_000401,0.0,0.0995,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,I,,1.0,0.0
CNPJ_000402,0.0,0.0446,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,J,ALTA,23.0,0.0
CNPJ_000403,0.0,0.1013,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,C,ALTA,0.0,0.0
CNPJ_000404,0.0,0.0977,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,,MEDIA,0.0,
CNPJ_000405,0.0,0.0709,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,,,,,
CNPJ_000406,0.0,0.1,6,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,C,J,BAIXISSIMA,155.0,0.0
CNPJ_000407,0.0,0.2154,1,RECUSADO,RGR_R02_DECIL1_RECUSA_PADRAO,DECIL1_ALTO_RISCO_SEM_MITIGACAO,Recusa por Decil 1 de Risco sem criterios para resgate comercial.,0.0,False,10000.0,0.0,0.0,0.0,H,I,BAIXISSIMA,15.0,0.0
CNPJ_000408,0.0,0.0885,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,MEDIA,19.0,0.0
CNPJ_000409,0.0,0.0912,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,F,,2.0,0.0
CNPJ_000410,0.0,0.0957,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,MEDIA,5.0,0.0
CNPJ_000411,0.0,0.0875,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,A,F,BAIXISSIMA,0.0,0.0
CNPJ_000412,0.0,0.0848,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,,ALTA,0.0,0.0
CNPJ_000413,0.0,0.0911,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,D,ALTA,0.0,0.0
CNPJ_000414,0.0,0.0978,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,BAIXISSIMA,0.0,0.0
CNPJ_000415,0.0,0.0976,6,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,K,J,BAIXISSIMA,926.0,0.0
CNPJ_000416,0.0,0.106,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,I,ALTA,1.0,0.0
CNPJ_000417,0.0,0.0709,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,,,,,
CNPJ_000418,0.0,0.0843,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,S,EMPRESA_ISENTA,BAIXISSIMA,2.0,0.0
CNPJ_000419,0.0,0.1083,4,RECUSADO,RGR_K02_EXCESSO_PROCESSOS_JUDICIAIS,K02_JUDICIAL_EXTREMO,Recusa Sumaria: Elevado passivo judicial (> 100 processos como requerido).,0.0,False,10000.0,0.0,0.0,0.0,G,J,ALTA,212.0,0.0
CNPJ_000420,0.0,0.0886,8,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,H,ALTA,10.0,0.0
CNPJ_000421,0.0,0.1069,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,F,BAIXISSIMA,1.0,0.0
CNPJ_000422,0.0,0.1041,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,ALTA,2.0,0.0
CNPJ_000423,0.0,0.0839,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,F,MEDIA,2.0,0.0
CNPJ_000424,0.0,0.0971,7,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,H,ALTA,0.0,0.0
CNPJ_000425,0.0,0.1098,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,S,EMPRESA_ISENTA,MEDIA,1.0,
CNPJ_000426,0.0,0.0742,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,,,0.0,0.0
CNPJ_000427,0.0,0.0767,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,ALTA,34.0,0.0
CNPJ_000428,0.0,0.1168,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,C,H,BAIXISSIMA,2.0,0.0
CNPJ_000429,0.0,0.1105,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,S,EMPRESA_ISENTA,BAIXISSIMA,0.0,
CNPJ_000430,0.0,0.1181,3,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,G,D,ALTISSIMA,0.0,0.0
CNPJ_000431,0.0,0.0795,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,H,I,ALTISSIMA,42.0,0.0
CNPJ_000432,0.0,0.082,9,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,F,H,ALTISSIMA,11.0,0.0
CNPJ_000433,0.0,0.1023,5,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,G,B,BAIXISSIMA,0.0,0.0
CNPJ_000434,0.0,0.0976,6,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,N,F,ALTA,0.0,0.0
CNPJ_000435,0.0,0.1269,2,ACEITO_COM_CONDICAO,RGR_R03_DECIL2_3_CONDICIONAL,ACEITE_CONDICIONAL_DECIL_INTERMEDIARIO,Aceite Condicional Decil Intermediario (+7.5% premio).,7.5,False,10000.0,10750.0,750.0,0.0,M,B,ALTA,0.0,0.0
CNPJ_000436,0.0,0.0603,10,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,J,ALTISSIMA,6.0,0.0
CNPJ_000437,0.0,0.1122,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,S,C,ALTA,0.0,0.0
CNPJ_000438,0.0,0.1129,4,APROVADO,RGR_R04_DECIL4_10_APROVADO,APROVADO_AUTOMATICO_BAIXO_RISCO,Aprovacao Automatica: Risco dentro do apetite da seguradora.,0.0,False,10000.0,10000.0,0.0,0.0,C,G,ALTA,5.0,0.0
